Round: 0
Turn num: 0   Lines cleared: 0
Turn num: 63300000   Lines cleared: 25319998
Turn num: 63400000   Lines cleared: 25359997
Turn num: 63500000   Lines cleared: 25399997
Turn num: 63600000   Lines cleared: 25439999
Turn num: 63700000   Lines cleared: 25479998
Turn num: 63800000   Lines cleared: 25519997
Turn num: 63900000   Lines cleared: 25559999
Turn num: 64000000   Lines cleared: 25599998
Turn num: 64100000   Lines cleared: 25639999
Turn num: 64200000   Lines cleared: 25679996
Turn num: 64300000   Lines cleared: 25719999
Turn num: 64400000   Lines cleared: 25759999
Turn num: 64500000   Lines cleared: 25799999
Turn num: 64600000   Lines cleared: 25839998
Turn num: 64700000   Lines cleared: 25879999
Turn num: 64800000   Lines cleared: 25919999
Turn num: 64900000   Lines cleared: 25959999
Turn num: 65000000   Lines cleared: 25999999
Turn num: 65100000   Lines cleared: 26039998
Turn num: 65200000   Lines cleared: 26079998
Turn num: 65300000   Lines cleared: 26119998
Turn num: 65400000   Lines cleared: 26159999
Turn num: 65500000   Lines cleared: 26199999
Turn num: 65600000   Lines cleared: 26239998
Turn num: 65700000   Lines cleared: 26279998
Turn num: 65800000   Lines cleared: 26319998
Turn num: 65900000   Lines cleared: 26359998
Turn num: 66000000   Lines cleared: 26399998
Turn num: 66100000   Lines cleared: 26439996
Turn num: 66200000   Lines cleared: 26479999
Turn num: 66300000   Lines cleared: 26519997
Turn num: 66400000   Lines cleared: 26559997
Turn num: 66500000   Lines cleared: 26599998
Turn num: 66600000   Lines cleared: 26639997
Turn num: 66700000   Lines cleared: 26679999
Turn num: 66800000   Lines cleared: 26719999
Turn num: 66900000   Lines cleared: 26759998
Turn num: 67000000   Lines cleared: 26799999
Turn num: 67100000   Lines cleared: 26839997
Turn num: 67200000   Lines cleared: 26879998
Turn num: 67300000   Lines cleared: 26919998
Turn num: 67400000   Lines cleared: 26959998
Turn num: 67500000   Lines cleared: 26999999
Turn num: 67600000   Lines cleared: 27039999
Turn num: 67700000   Lines cleared: 27079998
Turn num: 67800000   Lines cleared: 27119999
Turn num: 67900000   Lines cleared: 27159999
Turn num: 68000000   Lines cleared: 27199997
Turn num: 68100000   Lines cleared: 27239997
Turn num: 68200000   Lines cleared: 27279997
Turn num: 68300000   Lines cleared: 27319998
Turn num: 68400000   Lines cleared: 27359999
Turn num: 68500000   Lines cleared: 27399997
Turn num: 68600000   Lines cleared: 27439998
Turn num: 68700000   Lines cleared: 27479995
Turn num: 68800000   Lines cleared: 27519996
Turn num: 68900000   Lines cleared: 27559997
Turn num: 69000000   Lines cleared: 27599999
Turn num: 69100000   Lines cleared: 27639998
Turn num: 69200000   Lines cleared: 27679998
Turn num: 69300000   Lines cleared: 27719999
Turn num: 69400000   Lines cleared: 27759999
Turn num: 69500000   Lines cleared: 27799996
Turn num: 69600000   Lines cleared: 27839998
Turn num: 69700000   Lines cleared: 27879999
Turn num: 69800000   Lines cleared: 27919998
Turn num: 69900000   Lines cleared: 27959997
Turn num: 70000000   Lines cleared: 27999997
Turn num: 70100000   Lines cleared: 28039998
Turn num: 70200000   Lines cleared: 28079999
Turn num: 70300000   Lines cleared: 28119997
Turn num: 70400000   Lines cleared: 28159999
Turn num: 70500000   Lines cleared: 28199999
Turn num: 70600000   Lines cleared: 28239999
Turn num: 70700000   Lines cleared: 28279998
Turn num: 70800000   Lines cleared: 28319999
Turn num: 70900000   Lines cleared: 28359999
Turn num: 71000000   Lines cleared: 28399998
Turn num: 71100000   Lines cleared: 28439999
Turn num: 71200000   Lines cleared: 28479998
Turn num: 71300000   Lines cleared: 28519999
Turn num: 71400000   Lines cleared: 28559997
Turn num: 71500000   Lines cleared: 28599999
Turn num: 71600000   Lines cleared: 28639998
Turn num: 71700000   Lines cleared: 28679997
Turn num: 71800000   Lines cleared: 28719999
Turn num: 71900000   Lines cleared: 28759995
Turn num: 72000000   Lines cleared: 28799998
Turn num: 72100000   Lines cleared: 28839998
Turn num: 72200000   Lines cleared: 28879999
Turn num: 72300000   Lines cleared: 28919998
Turn num: 72400000   Lines cleared: 28959997
Turn num: 72500000   Lines cleared: 28999999
Turn num: 72600000   Lines cleared: 29039997
Turn num: 72700000   Lines cleared: 29079996
Turn num: 72800000   Lines cleared: 29119999
Turn num: 72900000   Lines cleared: 29159998
Turn num: 73000000   Lines cleared: 29199999
Turn num: 73100000   Lines cleared: 29239998
Turn num: 73200000   Lines cleared: 29279999
Turn num: 73300000   Lines cleared: 29319997
Turn num: 73400000   Lines cleared: 29359997
Turn num: 73500000   Lines cleared: 29399997
Turn num: 73600000   Lines cleared: 29439998
Turn num: 73700000   Lines cleared: 29479999
Turn num: 73800000   Lines cleared: 29519998
Turn num: 73900000   Lines cleared: 29559996
Turn num: 74000000   Lines cleared: 29599998
Turn num: 74100000   Lines cleared: 29639998
Turn num: 74200000   Lines cleared: 29679999
Turn num: 74300000   Lines cleared: 29719999
Turn num: 74400000   Lines cleared: 29759999
Turn num: 74500000   Lines cleared: 29799997
Turn num: 74600000   Lines cleared: 29839998
Turn num: 74700000   Lines cleared: 29879999
Turn num: 74800000   Lines cleared: 29919999
Turn num: 74900000   Lines cleared: 29959998
Turn num: 75000000   Lines cleared: 29999999
Turn num: 75100000   Lines cleared: 30039999
Turn num: 75200000   Lines cleared: 30080000
Turn num: 75300000   Lines cleared: 30119998
Turn num: 75400000   Lines cleared: 30159998
Turn num: 75500000   Lines cleared: 30199996
Turn num: 75600000   Lines cleared: 30239998
Turn num: 75700000   Lines cleared: 30279998
Turn num: 75800000   Lines cleared: 30319999
Turn num: 75900000   Lines cleared: 30359998
Turn num: 76000000   Lines cleared: 30399996
Turn num: 76100000   Lines cleared: 30439998
Turn num: 76200000   Lines cleared: 30479996
Turn num: 76300000   Lines cleared: 30519999
Turn num: 76400000   Lines cleared: 30559996
Turn num: 76500000   Lines cleared: 30599997
Turn num: 76600000   Lines cleared: 30639998
Turn num: 76700000   Lines cleared: 30679999
Turn num: 76800000   Lines cleared: 30719998
Turn num: 76900000   Lines cleared: 30759997
Turn num: 77000000   Lines cleared: 30799997
Turn num: 77100000   Lines cleared: 30839997
Turn num: 77200000   Lines cleared: 30879996
Turn num: 77300000   Lines cleared: 30919999
Turn num: 77400000   Lines cleared: 30959998
Turn num: 77500000   Lines cleared: 30999998
Turn num: 77600000   Lines cleared: 31039998
Turn num: 77700000   Lines cleared: 31079997
Turn num: 77800000   Lines cleared: 31119999
Turn num: 77900000   Lines cleared: 31159999
Turn num: 78000000   Lines cleared: 31199997
Turn num: 78100000   Lines cleared: 31239998
Turn num: 78200000   Lines cleared: 31279999
Turn num: 78300000   Lines cleared: 31319998
Turn num: 78400000   Lines cleared: 31359999
Turn num: 78500000   Lines cleared: 31399999
Turn num: 78600000   Lines cleared: 31439997
Turn num: 78700000   Lines cleared: 31479998
Turn num: 78800000   Lines cleared: 31519997
Turn num: 78900000   Lines cleared: 31559999
Turn num: 79000000   Lines cleared: 31599999
Turn num: 79100000   Lines cleared: 31639998
Turn num: 79200000   Lines cleared: 31679998
Turn num: 79300000   Lines cleared: 31719997
Turn num: 79400000   Lines cleared: 31759998
Turn num: 79500000   Lines cleared: 31799998
Turn num: 79600000   Lines cleared: 31839995
Turn num: 79700000   Lines cleared: 31879999
Turn num: 79800000   Lines cleared: 31919999
Turn num: 79900000   Lines cleared: 31959997
Turn num: 80000000   Lines cleared: 31999998
Turn num: 80100000   Lines cleared: 32039997
Turn num: 80200000   Lines cleared: 32079996
Turn num: 80300000   Lines cleared: 32119999
Turn num: 80400000   Lines cleared: 32159998
Turn num: 80500000   Lines cleared: 32199999
Turn num: 80600000   Lines cleared: 32239995
Turn num: 80700000   Lines cleared: 32279999
Turn num: 80800000   Lines cleared: 32319998
Turn num: 80900000   Lines cleared: 32359998
Turn num: 81000000   Lines cleared: 32399999
Turn num: 81100000   Lines cleared: 32439998
Turn num: 81200000   Lines cleared: 32479997
Turn num: 81300000   Lines cleared: 32519997
Turn num: 81400000   Lines cleared: 32559998
Turn num: 81500000   Lines cleared: 32599997
Turn num: 81600000   Lines cleared: 32639998
Turn num: 81700000   Lines cleared: 32679999
Turn num: 81800000   Lines cleared: 32719999
Turn num: 81900000   Lines cleared: 32759999
Turn num: 82000000   Lines cleared: 32799999
Turn num: 82100000   Lines cleared: 32839998
Turn num: 82200000   Lines cleared: 32879998
Turn num: 82300000   Lines cleared: 32919997
Turn num: 82400000   Lines cleared: 32959999
Turn num: 82500000   Lines cleared: 32999997
Turn num: 82600000   Lines cleared: 33039995
Turn num: 82700000   Lines cleared: 33079998
Turn num: 82800000   Lines cleared: 33119999
Turn num: 82900000   Lines cleared: 33159999
Turn num: 83000000   Lines cleared: 33199998
Turn num: 83100000   Lines cleared: 33239999
Turn num: 83200000   Lines cleared: 33279999
Turn num: 83300000   Lines cleared: 33319999
Turn num: 83400000   Lines cleared: 33359998
Turn num: 83500000   Lines cleared: 33399997
Turn num: 83600000   Lines cleared: 33439998
Turn num: 83700000   Lines cleared: 33479997
Turn num: 83800000   Lines cleared: 33519998
Turn num: 83900000   Lines cleared: 33559997
Turn num: 84000000   Lines cleared: 33599999
Turn num: 84100000   Lines cleared: 33639999
Turn num: 84200000   Lines cleared: 33679997
Turn num: 84300000   Lines cleared: 33719998
Turn num: 84400000   Lines cleared: 33759998
Turn num: 84500000   Lines cleared: 33799998
Turn num: 84600000   Lines cleared: 33839998
Turn num: 84700000   Lines cleared: 33879998
Turn num: 84800000   Lines cleared: 33919998
Turn num: 84900000   Lines cleared: 33959995
Turn num: 85000000   Lines cleared: 33999997
I'm dead
Turn num: 85060543   Lines cleared: 34024200
Round: 1
Turn num: 0   Lines cleared: 0
Turn num: 100000   Lines cleared: 39999
Turn num: 200000   Lines cleared: 79996
Turn num: 300000   Lines cleared: 119999
Turn num: 400000   Lines cleared: 159996
Turn num: 500000   Lines cleared: 199998
Turn num: 600000   Lines cleared: 239999
Turn num: 700000   Lines cleared: 279997
Turn num: 800000   Lines cleared: 319997
Turn num: 900000   Lines cleared: 359997
Turn num: 1000000   Lines cleared: 399999
Turn num: 1100000   Lines cleared: 439999
Turn num: 1200000   Lines cleared: 479996
Turn num: 1300000   Lines cleared: 519997
Turn num: 1400000   Lines cleared: 559999
Turn num: 1500000   Lines cleared: 599999
Turn num: 1600000   Lines cleared: 639998
Turn num: 1700000   Lines cleared: 679999
Turn num: 1800000   Lines cleared: 719999
Turn num: 1900000   Lines cleared: 759998
Turn num: 2000000   Lines cleared: 799998
Turn num: 2100000   Lines cleared: 839997
Turn num: 2200000   Lines cleared: 879999
Turn num: 2300000   Lines cleared: 919996
Turn num: 2400000   Lines cleared: 959998
Turn num: 2500000   Lines cleared: 999998
Turn num: 2600000   Lines cleared: 1039998
Turn num: 2700000   Lines cleared: 1079998
Turn num: 2800000   Lines cleared: 1119997
Turn num: 2900000   Lines cleared: 1159999
Turn num: 3000000   Lines cleared: 1199999
Turn num: 3100000   Lines cleared: 1239999
Turn num: 3200000   Lines cleared: 1279998
Turn num: 3300000   Lines cleared: 1319998
Turn num: 3400000   Lines cleared: 1359999
Turn num: 3500000   Lines cleared: 1399998
Turn num: 3600000   Lines cleared: 1439997
Turn num: 3700000   Lines cleared: 1479998
Turn num: 3800000   Lines cleared: 1519997
Turn num: 3900000   Lines cleared: 1559999
Turn num: 4000000   Lines cleared: 1599999
Turn num: 4100000   Lines cleared: 1639999
Turn num: 4200000   Lines cleared: 1679999
Turn num: 4300000   Lines cleared: 1719999
Turn num: 4400000   Lines cleared: 1759997
Turn num: 4500000   Lines cleared: 1799998
Turn num: 4600000   Lines cleared: 1839999
Turn num: 4700000   Lines cleared: 1879999
Turn num: 4800000   Lines cleared: 1919997
Turn num: 4900000   Lines cleared: 1959996
Turn num: 5000000   Lines cleared: 1999996
Turn num: 5100000   Lines cleared: 2039998
Turn num: 5200000   Lines cleared: 2079999
Turn num: 5300000   Lines cleared: 2119999
Turn num: 5400000   Lines cleared: 2159998
Turn num: 5500000   Lines cleared: 2199998
Turn num: 5600000   Lines cleared: 2239999
Turn num: 5700000   Lines cleared: 2279999
Turn num: 5800000   Lines cleared: 2319999
Turn num: 5900000   Lines cleared: 2359999
Turn num: 6000000   Lines cleared: 2399996
Turn num: 6100000   Lines cleared: 2439998
Turn num: 6200000   Lines cleared: 2479998
Turn num: 6300000   Lines cleared: 2519995
Turn num: 6400000   Lines cleared: 2559998
Turn num: 6500000   Lines cleared: 2599998
Turn num: 6600000   Lines cleared: 2639999
Turn num: 6700000   Lines cleared: 2679999
Turn num: 6800000   Lines cleared: 2719998
Turn num: 6900000   Lines cleared: 2759999
Turn num: 7000000   Lines cleared: 2799997
Turn num: 7100000   Lines cleared: 2839998
Turn num: 7200000   Lines cleared: 2879999
Turn num: 7300000   Lines cleared: 2919997
Turn num: 7400000   Lines cleared: 2959997
Turn num: 7500000   Lines cleared: 2999999
Turn num: 7600000   Lines cleared: 3039999
Turn num: 7700000   Lines cleared: 3079997
Turn num: 7800000   Lines cleared: 3119999
Turn num: 7900000   Lines cleared: 3159997
Turn num: 8000000   Lines cleared: 3199999
Turn num: 8100000   Lines cleared: 3239999
Turn num: 8200000   Lines cleared: 3279999
Turn num: 8300000   Lines cleared: 3319998
Turn num: 8400000   Lines cleared: 3359998
Turn num: 8500000   Lines cleared: 3399997
Turn num: 8600000   Lines cleared: 3439998
Turn num: 8700000   Lines cleared: 3479999
Turn num: 8800000   Lines cleared: 3519998
Turn num: 8900000   Lines cleared: 3559996
Turn num: 9000000   Lines cleared: 3599998
Turn num: 9100000   Lines cleared: 3639998
Turn num: 9200000   Lines cleared: 3679998
Turn num: 9300000   Lines cleared: 3719999
Turn num: 9400000   Lines cleared: 3759996
Turn num: 9500000   Lines cleared: 3799999
Turn num: 9600000   Lines cleared: 3839999
Turn num: 9700000   Lines cleared: 3879998
Turn num: 9800000   Lines cleared: 3919998
Turn num: 9900000   Lines cleared: 3959998
Turn num: 10000000   Lines cleared: 3999996
Turn num: 10100000   Lines cleared: 4039999
Turn num: 10200000   Lines cleared: 4079996
Turn num: 10300000   Lines cleared: 4119997
Turn num: 10400000   Lines cleared: 4159998
Turn num: 10500000   Lines cleared: 4199998
Turn num: 10600000   Lines cleared: 4239999
Turn num: 10700000   Lines cleared: 4279999
Turn num: 10800000   Lines cleared: 4319998
Turn num: 10900000   Lines cleared: 4359997
Turn num: 11000000   Lines cleared: 4399997
Turn num: 11100000   Lines cleared: 4439998
Turn num: 11200000   Lines cleared: 4479999
Turn num: 11300000   Lines cleared: 4519998
Turn num: 11400000   Lines cleared: 4559997
Turn num: 11500000   Lines cleared: 4599999
Turn num: 11600000   Lines cleared: 4639999
Turn num: 11700000   Lines cleared: 4679999
Turn num: 11800000   Lines cleared: 4719996
Turn num: 11900000   Lines cleared: 4759999
Turn num: 12000000   Lines cleared: 4799998
Turn num: 12100000   Lines cleared: 4839998
Turn num: 12200000   Lines cleared: 4879998
Turn num: 12300000   Lines cleared: 4919998
Turn num: 12400000   Lines cleared: 4959999
Turn num: 12500000   Lines cleared: 4999995
Turn num: 12600000   Lines cleared: 5039998
Turn num: 12700000   Lines cleared: 5079998
Turn num: 12800000   Lines cleared: 5119996
Turn num: 12900000   Lines cleared: 5159997
Turn num: 13000000   Lines cleared: 5199998
Turn num: 13100000   Lines cleared: 5239998
Turn num: 13200000   Lines cleared: 5279999
Turn num: 13300000   Lines cleared: 5319999
Turn num: 13400000   Lines cleared: 5359998
Turn num: 13500000   Lines cleared: 5399998
Turn num: 13600000   Lines cleared: 5439999
Turn num: 13700000   Lines cleared: 5479999
Turn num: 13800000   Lines cleared: 5519999
Turn num: 13900000   Lines cleared: 5559998
Turn num: 14000000   Lines cleared: 5599997
Turn num: 14100000   Lines cleared: 5639999
Turn num: 14200000   Lines cleared: 5679998
Turn num: 14300000   Lines cleared: 5719998
Turn num: 14400000   Lines cleared: 5759998
Turn num: 14500000   Lines cleared: 5799998
Turn num: 14600000   Lines cleared: 5839998
Turn num: 14700000   Lines cleared: 5879998
Turn num: 14800000   Lines cleared: 5919997
Turn num: 14900000   Lines cleared: 5959999
Turn num: 15000000   Lines cleared: 5999999
Turn num: 15100000   Lines cleared: 6039998
Turn num: 15200000   Lines cleared: 6079999
Turn num: 15300000   Lines cleared: 6119998
Turn num: 15400000   Lines cleared: 6159998
Turn num: 15500000   Lines cleared: 6199998
Turn num: 15600000   Lines cleared: 6239996
Turn num: 15700000   Lines cleared: 6279998
Turn num: 15800000   Lines cleared: 6319999
Turn num: 15900000   Lines cleared: 6359999
Turn num: 16000000   Lines cleared: 6399998
Turn num: 16100000   Lines cleared: 6439995
Turn num: 16200000   Lines cleared: 6479998
Turn num: 16300000   Lines cleared: 6519999
Turn num: 16400000   Lines cleared: 6559999
Turn num: 16500000   Lines cleared: 6599998
Turn num: 16600000   Lines cleared: 6639998
Turn num: 16700000   Lines cleared: 6679999
Turn num: 16800000   Lines cleared: 6719998
Turn num: 16900000   Lines cleared: 6759996
Turn num: 17000000   Lines cleared: 6799998
Turn num: 17100000   Lines cleared: 6839999
Turn num: 17200000   Lines cleared: 6879999
Turn num: 17300000   Lines cleared: 6919996
Turn num: 17400000   Lines cleared: 6959999
Turn num: 17500000   Lines cleared: 6999997
Turn num: 17600000   Lines cleared: 7039998
Turn num: 17700000   Lines cleared: 7079997
Turn num: 17800000   Lines cleared: 7119998
Turn num: 17900000   Lines cleared: 7159997
Turn num: 18000000   Lines cleared: 7199997
Turn num: 18100000   Lines cleared: 7239998
Turn num: 18200000   Lines cleared: 7279995
Turn num: 18300000   Lines cleared: 7319999
Turn num: 18400000   Lines cleared: 7359999
Turn num: 18500000   Lines cleared: 7399998
Turn num: 18600000   Lines cleared: 7439998
Turn num: 18700000   Lines cleared: 7479998
Turn num: 18800000   Lines cleared: 7519999
Turn num: 18900000   Lines cleared: 7559998
Turn num: 19000000   Lines cleared: 7599998
Turn num: 19100000   Lines cleared: 7639998
Turn num: 19200000   Lines cleared: 7679997
Turn num: 19300000   Lines cleared: 7719999
Turn num: 19400000   Lines cleared: 7759999
Turn num: 19500000   Lines cleared: 7799998
Turn num: 19600000   Lines cleared: 7839998
Turn num: 19700000   Lines cleared: 7879997
Turn num: 19800000   Lines cleared: 7919998
Turn num: 19900000   Lines cleared: 7959998
Turn num: 20000000   Lines cleared: 7999995
Turn num: 20100000   Lines cleared: 8039998
Turn num: 20200000   Lines cleared: 8079998
Turn num: 20300000   Lines cleared: 8119999
Turn num: 20400000   Lines cleared: 8159998
Turn num: 20500000   Lines cleared: 8199999
Turn num: 20600000   Lines cleared: 8239999
Turn num: 20700000   Lines cleared: 8279997
Turn num: 20800000   Lines cleared: 8319998
Turn num: 20900000   Lines cleared: 8359999
Turn num: 21000000   Lines cleared: 8399999
Turn num: 21100000   Lines cleared: 8439997
Turn num: 21200000   Lines cleared: 8479999
Turn num: 21300000   Lines cleared: 8519999
Turn num: 21400000   Lines cleared: 8559997
Turn num: 21500000   Lines cleared: 8599998
Turn num: 21600000   Lines cleared: 8639997
Turn num: 21700000   Lines cleared: 8679998
Turn num: 21800000   Lines cleared: 8719997
Turn num: 21900000   Lines cleared: 8759998
Turn num: 22000000   Lines cleared: 8799999
Turn num: 22100000   Lines cleared: 8839999
Turn num: 22200000   Lines cleared: 8879997
Turn num: 22300000   Lines cleared: 8919998
Turn num: 22400000   Lines cleared: 8959998
Turn num: 22500000   Lines cleared: 8999999
Turn num: 22600000   Lines cleared: 9039998
Turn num: 22700000   Lines cleared: 9079998
Turn num: 22800000   Lines cleared: 9119998
Turn num: 22900000   Lines cleared: 9159998
Turn num: 23000000   Lines cleared: 9199997
Turn num: 23100000   Lines cleared: 9239999
Turn num: 23200000   Lines cleared: 9279994
Turn num: 23300000   Lines cleared: 9319998
Turn num: 23400000   Lines cleared: 9359998
Turn num: 23500000   Lines cleared: 9399997
Turn num: 23600000   Lines cleared: 9439998
Turn num: 23700000   Lines cleared: 9479999
Turn num: 23800000   Lines cleared: 9519996
Turn num: 23900000   Lines cleared: 9559998
Turn num: 24000000   Lines cleared: 9599998
Turn num: 24100000   Lines cleared: 9639998
Turn num: 24200000   Lines cleared: 9679999
Turn num: 24300000   Lines cleared: 9719998
Turn num: 24400000   Lines cleared: 9759997
Turn num: 24500000   Lines cleared: 9799998
Turn num: 24600000   Lines cleared: 9839999
Turn num: 24700000   Lines cleared: 9879990
Turn num: 24800000   Lines cleared: 9919998
Turn num: 24900000   Lines cleared: 9959997
Turn num: 25000000   Lines cleared: 9999999
Turn num: 25100000   Lines cleared: 10039998
Turn num: 25200000   Lines cleared: 10079998
Turn num: 25300000   Lines cleared: 10119998
Turn num: 25400000   Lines cleared: 10159996
Turn num: 25500000   Lines cleared: 10199998
Turn num: 25600000   Lines cleared: 10239999
Turn num: 25700000   Lines cleared: 10279998
Turn num: 25800000   Lines cleared: 10319998
Turn num: 25900000   Lines cleared: 10359998
Turn num: 26000000   Lines cleared: 10399997
Turn num: 26100000   Lines cleared: 10439997
Turn num: 26200000   Lines cleared: 10479999
Turn num: 26300000   Lines cleared: 10519999
Turn num: 26400000   Lines cleared: 10559998
Turn num: 26500000   Lines cleared: 10599999
Turn num: 26600000   Lines cleared: 10639997
Turn num: 26700000   Lines cleared: 10679998
Turn num: 26800000   Lines cleared: 10719999
Turn num: 26900000   Lines cleared: 10759998
Turn num: 27000000   Lines cleared: 10799995
Turn num: 27100000   Lines cleared: 10839998
Turn num: 27200000   Lines cleared: 10879995
Turn num: 27300000   Lines cleared: 10919998
Turn num: 27400000   Lines cleared: 10959998
Turn num: 27500000   Lines cleared: 10999999
Turn num: 27600000   Lines cleared: 11039997
Turn num: 27700000   Lines cleared: 11079999
Turn num: 27800000   Lines cleared: 11119998
Turn num: 27900000   Lines cleared: 11159995
Turn num: 28000000   Lines cleared: 11199999
Turn num: 28100000   Lines cleared: 11239998
Turn num: 28200000   Lines cleared: 11279995
Turn num: 28300000   Lines cleared: 11319999
Turn num: 28400000   Lines cleared: 11359997
Turn num: 28500000   Lines cleared: 11399999
Turn num: 28600000   Lines cleared: 11439997
Turn num: 28700000   Lines cleared: 11479998
Turn num: 28800000   Lines cleared: 11519999
Turn num: 28900000   Lines cleared: 11559999
Turn num: 29000000   Lines cleared: 11599998
Turn num: 29100000   Lines cleared: 11639999
Turn num: 29200000   Lines cleared: 11679999
Turn num: 29300000   Lines cleared: 11719999
Turn num: 29400000   Lines cleared: 11759999
Turn num: 29500000   Lines cleared: 11799996
Turn num: 29600000   Lines cleared: 11839998
Turn num: 29700000   Lines cleared: 11879997
Turn num: 29800000   Lines cleared: 11919999
Turn num: 29900000   Lines cleared: 11959996
Turn num: 30000000   Lines cleared: 11999999
Turn num: 30100000   Lines cleared: 12039999
Turn num: 30200000   Lines cleared: 12079998
Turn num: 30300000   Lines cleared: 12119999
Turn num: 30400000   Lines cleared: 12159998
Turn num: 30500000   Lines cleared: 12199998
Turn num: 30600000   Lines cleared: 12239998
Turn num: 30700000   Lines cleared: 12279999
Turn num: 30800000   Lines cleared: 12319999
Turn num: 30900000   Lines cleared: 12359999
Turn num: 31000000   Lines cleared: 12399998
Turn num: 31100000   Lines cleared: 12439999
Turn num: 31200000   Lines cleared: 12479998
Turn num: 31300000   Lines cleared: 12519998
Turn num: 31400000   Lines cleared: 12559999
Turn num: 31500000   Lines cleared: 12599998
Turn num: 31600000   Lines cleared: 12639998
Turn num: 31700000   Lines cleared: 12679997
Turn num: 31800000   Lines cleared: 12719997
Turn num: 31900000   Lines cleared: 12759997
Turn num: 32000000   Lines cleared: 12799998
Turn num: 32100000   Lines cleared: 12839998
Turn num: 32200000   Lines cleared: 12879999
Turn num: 32300000   Lines cleared: 12919998
Turn num: 32400000   Lines cleared: 12959998
Turn num: 32500000   Lines cleared: 12999999
Turn num: 32600000   Lines cleared: 13039998
Turn num: 32700000   Lines cleared: 13079999
Turn num: 32800000   Lines cleared: 13119999
Turn num: 32900000   Lines cleared: 13159997
Turn num: 33000000   Lines cleared: 13199998
Turn num: 33100000   Lines cleared: 13239995
Turn num: 33200000   Lines cleared: 13279998
Turn num: 33300000   Lines cleared: 13319998
Turn num: 33400000   Lines cleared: 13359999
Turn num: 33500000   Lines cleared: 13399998
Turn num: 33600000   Lines cleared: 13439997
Turn num: 33700000   Lines cleared: 13479998
Turn num: 33800000   Lines cleared: 13519998
Turn num: 33900000   Lines cleared: 13559998
Turn num: 34000000   Lines cleared: 13599998
Turn num: 34100000   Lines cleared: 13639999
Turn num: 34200000   Lines cleared: 13679999
Turn num: 34300000   Lines cleared: 13719997
Turn num: 34400000   Lines cleared: 13759999
Turn num: 34500000   Lines cleared: 13799999
Turn num: 34600000   Lines cleared: 13839999
Turn num: 34700000   Lines cleared: 13879995
Turn num: 34800000   Lines cleared: 13919996
Turn num: 34900000   Lines cleared: 13959997
Turn num: 35000000   Lines cleared: 13999997
Turn num: 35100000   Lines cleared: 14039999
Turn num: 35200000   Lines cleared: 14079998
Turn num: 35300000   Lines cleared: 14119998
Turn num: 35400000   Lines cleared: 14159999
Turn num: 35500000   Lines cleared: 14199999
Turn num: 35600000   Lines cleared: 14239999
Turn num: 35700000   Lines cleared: 14279999
Turn num: 35800000   Lines cleared: 14319998
Turn num: 35900000   Lines cleared: 14359998
Turn num: 36000000   Lines cleared: 14399998
Turn num: 36100000   Lines cleared: 14439998
Turn num: 36200000   Lines cleared: 14479998
Turn num: 36300000   Lines cleared: 14519995
Turn num: 36400000   Lines cleared: 14559998
Turn num: 36500000   Lines cleared: 14599998
Turn num: 36600000   Lines cleared: 14639999
Turn num: 36700000   Lines cleared: 14679998
Turn num: 36800000   Lines cleared: 14719998
Turn num: 36900000   Lines cleared: 14759999
Turn num: 37000000   Lines cleared: 14799998
Turn num: 37100000   Lines cleared: 14839998
Turn num: 37200000   Lines cleared: 14879997
Turn num: 37300000   Lines cleared: 14919996
Turn num: 37400000   Lines cleared: 14959999
Turn num: 37500000   Lines cleared: 14999997
Turn num: 37600000   Lines cleared: 15039998
Turn num: 37700000   Lines cleared: 15079998
Turn num: 37800000   Lines cleared: 15119999
Turn num: 37900000   Lines cleared: 15159999
Turn num: 38000000   Lines cleared: 15199998
Turn num: 38100000   Lines cleared: 15239999
Turn num: 38200000   Lines cleared: 15279997
Turn num: 38300000   Lines cleared: 15319998
Turn num: 38400000   Lines cleared: 15359997
Turn num: 38500000   Lines cleared: 15399998
Turn num: 38600000   Lines cleared: 15439997
Turn num: 38700000   Lines cleared: 15479998
Turn num: 38800000   Lines cleared: 15519995
Turn num: 38900000   Lines cleared: 15559998
Turn num: 39000000   Lines cleared: 15599999
Turn num: 39100000   Lines cleared: 15639998
Turn num: 39200000   Lines cleared: 15679999
Turn num: 39300000   Lines cleared: 15719997
Turn num: 39400000   Lines cleared: 15759997
Turn num: 39500000   Lines cleared: 15799998
Turn num: 39600000   Lines cleared: 15839998
Turn num: 39700000   Lines cleared: 15879998
Turn num: 39800000   Lines cleared: 15919999
Turn num: 39900000   Lines cleared: 15959998
Turn num: 40000000   Lines cleared: 15999998
Turn num: 40100000   Lines cleared: 16039998
Turn num: 40200000   Lines cleared: 16079998
Turn num: 40300000   Lines cleared: 16119999
Turn num: 40400000   Lines cleared: 16159998
Turn num: 40500000   Lines cleared: 16199998
Turn num: 40600000   Lines cleared: 16239998
Turn num: 40700000   Lines cleared: 16279998
Turn num: 40800000   Lines cleared: 16319999
Turn num: 40900000   Lines cleared: 16359996
Turn num: 41000000   Lines cleared: 16399997
Turn num: 41100000   Lines cleared: 16439994
Turn num: 41200000   Lines cleared: 16479996
Turn num: 41300000   Lines cleared: 16519998
Turn num: 41400000   Lines cleared: 16559998
Turn num: 41500000   Lines cleared: 16599998
Turn num: 41600000   Lines cleared: 16639999
